,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
90,2016-09-29,10.4658787915371,0.39998009204295887,13.211551391950715,10.4658787915371,10.4658787915371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.240687705718612,-3.240687705718612,-3.240687705718612,0.0,0.0,0.0,-3.240687705718612,-3.240687705718612,-3.240687705718612,0.0,0.0,0.0,7.225191085818489
91,2016-10-06,10.608186629762876,6.819001245742918,20.108487517616847,10.608186629762876,10.608186629762876,0.0,0.0,0.0,0.0,0.0,0.0,3.576270591795673,3.576270591795673,3.576270591795673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.059705943806491,3.059705943806491,3.059705943806491,3.576270591795673,3.576270591795673,3.576270591795673,-0.516564647989182,-0.516564647989182,-0.516564647989182,0.0,0.0,0.0,13.667892573569368
92,2016-10-13,10.75049446798865,3.5674634018332143,17.41821196730061,10.75049446798865,10.75049446798865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11420432259490372,0.11420432259490372,0.11420432259490372,0.0,0.0,0.0,0.11420432259490372,0.11420432259490372,0.11420432259490372,0.0,0.0,0.0,10.864698790583555
93,2016-10-20,10.892802306214428,2.401270481356347,15.225593855380348,10.892802306214428,10.892802306214428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0180311629859236,-2.0180311629859236,-2.0180311629859236,0.0,0.0,0.0,-2.0180311629859236,-2.0180311629859236,-2.0180311629859236,0.0,0.0,0.0,8.874771143228504
94,2016-10-27,11.035110147435846,-0.5600439747275688,12.748842863935165,11.035110147435846,11.035110147435846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9541304742928975,-4.9541304742928975,-4.9541304742928975,0.0,0.0,0.0,-4.9541304742928975,-4.9541304742928975,-4.9541304742928975,0.0,0.0,0.0,6.080979673142949
95,2016-11-03,11.177417988657268,-1.2035329396720231,11.894820997440258,11.177417988657268,11.177417988657268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.038272604910993,-6.038272604910993,-6.038272604910993,0.0,0.0,0.0,-6.038272604910993,-6.038272604910993,-6.038272604910993,0.0,0.0,0.0,5.139145383746275
96,2016-11-10,11.319725829878688,-0.028880206767423436,13.858760702544956,11.319725829878688,11.319725829878688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.318557297031707,-4.318557297031707,-4.318557297031707,0.0,0.0,0.0,-4.318557297031707,-4.318557297031707,-4.318557297031707,0.0,0.0,0.0,7.0011685328469815
97,2016-11-17,11.46203367110011,4.12254826740974,16.984093837364647,11.46203367110011,11.46203367110011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1042492283989955,-1.1042492283989955,-1.1042492283989955,0.0,0.0,0.0,-1.1042492283989955,-1.1042492283989955,-1.1042492283989955,0.0,0.0,0.0,10.357784442701115
98,2016-11-24,11.60434151232153,7.950264365160235,21.43643330979613,11.60434151232153,11.60434151232153,0.0,0.0,0.0,1.6696230950354223,1.6696230950354223,1.6696230950354223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.205465500797467,3.205465500797467,3.205465500797467,1.6696230950354223,1.6696230950354223,1.6696230950354223,1.5358424057620448,1.5358424057620448,1.5358424057620448,0.0,0.0,0.0,14.809807013118998
99,2016-12-01,11.746649354535329,8.05680835521968,20.810402010730023,11.746649354535329,11.746649354535329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.561269643501537,2.561269643501537,2.561269643501537,0.0,0.0,0.0,2.561269643501537,2.561269643501537,2.561269643501537,0.0,0.0,0.0,14.307918998036866
100,2016-12-08,11.888957196749129,7.838891659593447,21.39335971293718,11.888957196749129,11.888957196749129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382100923576214,2.382100923576214,2.382100923576214,0.0,0.0,0.0,2.382100923576214,2.382100923576214,2.382100923576214,0.0,0.0,0.0,14.271058120325343
101,2016-12-15,12.031265038962928,7.059823194179317,20.10439297661721,12.031265038962928,12.031265038962928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9545372882225922,1.9545372882225922,1.9545372882225922,0.0,0.0,0.0,1.9545372882225922,1.9545372882225922,1.9545372882225922,0.0,0.0,0.0,13.985802327185521
102,2016-12-22,12.173572881176726,7.000502665975314,20.162241126141737,12.173572881176726,12.173572881176726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09460037211289901,-0.09460037211289901,-0.09460037211289901,0.0,0.0,0.0,1.6970458531033907,1.6970458531033907,1.6970458531033907,-0.09460037211289901,-0.09460037211289901,-0.09460037211289901,1.7916462252162897,1.7916462252162897,1.7916462252162897,0.0,0.0,0.0,13.870618734280118
103,2016-12-29,12.315880723390524,3.583057682485906,16.683002813365583,12.315880723390524,12.315880723390524,-3.7161628105359323,-3.7161628105359323,-3.7161628105359323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9424796678478702,-1.9424796678478702,-1.9424796678478702,-3.7161628105359323,-3.7161628105359323,-3.7161628105359323,1.773683142688062,1.773683142688062,1.773683142688062,0.0,0.0,0.0,10.373401055542654
104,2017-01-05,12.458188565668868,7.412164251910062,20.242963282422878,12.458188565668868,12.458188565668868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5675111803331676,1.5675111803331676,1.5675111803331676,0.0,0.0,0.0,1.5675111803331676,1.5675111803331676,1.5675111803331676,0.0,0.0,0.0,14.025699746002037
105,2017-01-12,12.600496407947208,6.589651258834883,20.423793459518784,12.600496407947208,12.600496407947208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131915673036151,1.0131915673036151,1.0131915673036151,0.0,0.0,0.0,1.0131915673036151,1.0131915673036151,1.0131915673036151,0.0,0.0,0.0,13.613687975250823
106,2017-01-19,12.742804250225552,6.237465273439644,19.326955419166403,12.742804250225552,12.742804250225552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21364252640754333,0.21364252640754333,0.21364252640754333,0.0,0.0,0.0,0.21364252640754333,0.21364252640754333,0.21364252640754333,0.0,0.0,0.0,12.956446776633095
107,2017-01-26,12.885112092503892,5.798356974153573,19.20086334111527,12.885112092503892,12.885112092503892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5329646446863717,-0.5329646446863717,-0.5329646446863717,0.0,0.0,0.0,-0.5329646446863717,-0.5329646446863717,-0.5329646446863717,0.0,0.0,0.0,12.35214744781752
108,2017-02-02,13.027419934782236,5.3952234639598196,18.64222715588716,13.027419934782236,13.027419934782236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8740795131005354,-0.8740795131005354,-0.8740795131005354,0.0,0.0,0.0,-0.8740795131005354,-0.8740795131005354,-0.8740795131005354,0.0,0.0,0.0,12.153340421681701
109,2017-02-09,13.169727776469362,6.119670792355245,18.708938396351215,13.169727776469362,13.169727776469362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6685535487051146,-0.6685535487051146,-0.6685535487051146,0.0,0.0,0.0,-0.6685535487051146,-0.6685535487051146,-0.6685535487051146,0.0,0.0,0.0,12.501174227764247
110,2017-02-16,13.312035618156491,6.510229308775016,19.341436637017402,13.312035618156491,13.312035618156491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22701094242564826,-0.22701094242564826,-0.22701094242564826,0.0,0.0,0.0,-0.22701094242564826,-0.22701094242564826,-0.22701094242564826,0.0,0.0,0.0,13.085024675730843
111,2017-02-23,13.454343459843617,6.725337441348304,19.703448171669177,13.454343459843617,13.454343459843617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15937227015474634,-0.15937227015474634,-0.15937227015474634,0.0,0.0,0.0,-0.15937227015474634,-0.15937227015474634,-0.15937227015474634,0.0,0.0,0.0,13.294971189688871
112,2017-03-02,13.596651301530743,6.411229595459133,19.36149846335871,13.596651301530743,13.596651301530743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.786238103342974,-0.786238103342974,-0.786238103342974,0.0,0.0,0.0,-0.786238103342974,-0.786238103342974,-0.786238103342974,0.0,0.0,0.0,12.810413198187769
113,2017-03-09,13.73895914321787,6.1137757346630766,18.835192201393433,13.73895914321787,13.73895914321787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7054674851009362,-1.7054674851009362,-1.7054674851009362,0.0,0.0,0.0,-1.7054674851009362,-1.7054674851009362,-1.7054674851009362,0.0,0.0,0.0,12.033491658116935
114,2017-03-16,13.881266985990923,5.037720200157576,18.57028920106158,13.881266985990923,13.881266985990923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.138879731033275,-2.138879731033275,-2.138879731033275,0.0,0.0,0.0,-2.138879731033275,-2.138879731033275,-2.138879731033275,0.0,0.0,0.0,11.742387254957649
115,2017-03-23,14.023574828763977,5.590336854761317,18.705779135293486,14.023574828763977,14.023574828763977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8134928340990792,-1.8134928340990792,-1.8134928340990792,0.0,0.0,0.0,-1.8134928340990792,-1.8134928340990792,-1.8134928340990792,0.0,0.0,0.0,12.210081994664897
116,2017-03-30,14.16588267153703,6.2202296430910335,19.71865501634459,14.16588267153703,14.16588267153703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3389699850187073,-1.3389699850187073,-1.3389699850187073,0.0,0.0,0.0,-1.3389699850187073,-1.3389699850187073,-1.3389699850187073,0.0,0.0,0.0,12.826912686518323
117,2017-04-06,14.308190514310084,6.376822631628438,19.534340751163906,14.308190514310084,14.308190514310084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.478321314696548,-1.478321314696548,-1.478321314696548,0.0,0.0,0.0,-1.478321314696548,-1.478321314696548,-1.478321314696548,0.0,0.0,0.0,12.829869199613537
118,2017-04-13,14.450498357083134,6.875862219460879,19.692994202937864,14.450498357083134,14.450498357083134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306855080665966,1.0306855080665966,1.0306855080665966,-1.0342372272210316,-1.0342372272210316,-1.0342372272210316,1.0306855080665966,1.0306855080665966,1.0306855080665966,-2.0649227352876283,-2.0649227352876283,-2.0649227352876283,0.0,0.0,0.0,13.416261129862102
119,2017-04-20,14.592806200765752,6.186833230685537,19.507019259837115,14.592806200765752,14.592806200765752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9469162033766412,-1.9469162033766412,-1.9469162033766412,0.0,0.0,0.0,-1.9469162033766412,-1.9469162033766412,-1.9469162033766412,0.0,0.0,0.0,12.64588999738911
120,2017-04-27,14.73511404444837,8.273383264145048,21.161405618210992,14.73511404444837,14.73511404444837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2589726538550888,-0.2589726538550888,-0.2589726538550888,0.0,0.0,0.0,-0.2589726538550888,-0.2589726538550888,-0.2589726538550888,0.0,0.0,0.0,14.47614139059328
121,2017-05-04,14.877421888130986,10.550175942187282,23.528481553977894,14.877421888130986,14.877421888130986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344546318570204,2.344546318570204,2.344546318570204,0.0,0.0,0.0,2.344546318570204,2.344546318570204,2.344546318570204,0.0,0.0,0.0,17.221968206701188
122,2017-05-11,15.019729731813603,9.727516514256031,22.526828655637683,15.019729731813602,15.019729731813602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7901159517870013,-2.7901159517870013,-2.7901159517870013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2575814008594428,1.2575814008594428,1.2575814008594428,-2.7901159517870013,-2.7901159517870013,-2.7901159517870013,4.047697352646444,4.047697352646444,4.047697352646444,0.0,0.0,0.0,16.277311132673045
123,2017-05-18,15.162037575496221,12.574313811262455,25.287864105734194,15.162037575496221,15.162037575496221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6405609957284932,3.6405609957284932,3.6405609957284932,0.0,0.0,0.0,3.6405609957284932,3.6405609957284932,3.6405609957284932,0.0,0.0,0.0,18.802598571224713
124,2017-05-25,15.304345418445399,10.450301067264562,23.42181724666768,15.304345418445399,15.304345418445399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7998548827324252,1.7998548827324252,1.7998548827324252,0.0,0.0,0.0,1.7998548827324252,1.7998548827324252,1.7998548827324252,0.0,0.0,0.0,17.104200301177823
125,2017-06-01,15.446653261394575,9.424099717344438,22.704988692643745,15.446653261394575,15.446653261394575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4002075756908844,0.4002075756908844,0.4002075756908844,0.0,0.0,0.0,0.4002075756908844,0.4002075756908844,0.4002075756908844,0.0,0.0,0.0,15.84686083708546
126,2017-06-08,15.588961104343753,9.611895487484524,22.5786036332953,15.588961104343753,15.588961104343753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031215900145843203,-0.031215900145843203,-0.031215900145843203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5395290726792991,0.5395290726792991,0.5395290726792991,-0.031215900145843203,-0.031215900145843203,-0.031215900145843203,0.5707449728251421,0.5707449728251421,0.5707449728251421,0.0,0.0,0.0,16.128490177023053
127,2017-06-15,15.731268947292932,10.994575968286327,23.99409319534611,15.731268947292932,15.731268947292932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.651694831143213,1.651694831143213,1.651694831143213,0.0,0.0,0.0,1.651694831143213,1.651694831143213,1.651694831143213,0.0,0.0,0.0,17.382963778436146
128,2017-06-22,15.87357679024211,11.059994667486142,24.12323131457383,15.87357679024211,15.87357679024211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.157654880956461,2.157654880956461,2.157654880956461,0.0,0.0,0.0,2.157654880956461,2.157654880956461,2.157654880956461,0.0,0.0,0.0,18.031231671198572
129,2017-06-29,16.015884633191288,10.947679137664469,23.954514180432216,16.015884633191288,16.015884633191288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5346421455617307,1.5346421455617307,1.5346421455617307,0.0,0.0,0.0,1.5346421455617307,1.5346421455617307,1.5346421455617307,0.0,0.0,0.0,17.550526778753017
130,2017-07-06,16.158192476140467,10.196112599910013,23.83520996858953,16.158192476140467,16.158192476140467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6583704282932009,0.6583704282932009,0.6583704282932009,0.0,0.0,0.0,0.6583704282932009,0.6583704282932009,0.6583704282932009,0.0,0.0,0.0,16.816562904433667
131,2017-07-13,16.300500319089643,10.415985965000848,23.517399279735834,16.300500319089643,16.300500319089643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6243689934643517,0.6243689934643517,0.6243689934643517,0.0,0.0,0.0,0.6243689934643517,0.6243689934643517,0.6243689934643517,0.0,0.0,0.0,16.924869312553994
132,2017-07-20,16.44280816203882,11.98733130139709,24.49030412096831,16.44280816203882,16.44280816203882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4311858078894768,1.4311858078894768,1.4311858078894768,0.0,0.0,0.0,1.4311858078894768,1.4311858078894768,1.4311858078894768,0.0,0.0,0.0,17.873993969928296
133,2017-07-27,16.585116004987995,12.447436812102872,25.37439137612288,16.585116004987995,16.585116004987995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.158546945435517,2.158546945435517,2.158546945435517,0.0,0.0,0.0,2.158546945435517,2.158546945435517,2.158546945435517,0.0,0.0,0.0,18.743662950423513
134,2017-08-03,16.727423847937175,12.544289503574115,25.76146468719286,16.727423847937175,16.727423847937175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2676949363162304,2.2676949363162304,2.2676949363162304,0.0,0.0,0.0,2.2676949363162304,2.2676949363162304,2.2676949363162304,0.0,0.0,0.0,18.995118784253407
135,2017-08-10,16.869731690886354,12.412902926177393,25.462894592315752,16.869731690886354,16.869731690886354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29544611658088127,-0.29544611658088127,-0.29544611658088127,0.0,0.0,0.0,0.0,0.0,0.0,1.934310811986844,1.934310811986844,1.934310811986844,-0.29544611658088127,-0.29544611658088127,-0.29544611658088127,2.229756928567725,2.229756928567725,2.229756928567725,0.0,0.0,0.0,18.804042502873198
